isa	organic_chemical	interacts_with	treats	disease_or_syndrome;	lipid;	antibiotic
exhibits	behavior	causes	process_of	rickettsia_or_chlamydia;	invertebrate;	cell_or_molecular_dysfunction	disease_or_syndrome
exhibits	behavior	causes	degree_of	experimental_model_of_disease;	invertebrate;	cell_or_molecular_dysfunction	disease_or_syndrome	mental_or_behavioral_dysfunction
exhibits	behavior	causes	process_of	biologic_function;	invertebrate;	disease_or_syndrome	cell_or_molecular_dysfunction
interacts_with	age_group	isa	performs	molecular_biology_research_technique;	family_group;	group
complicates	neoplastic_process	associated_with	part_of	animal;	therapeutic_or_preventive_procedure;	congenital_abnormality
co-occurs_with	physiologic_function	affects	property_of	bacterium;	cell_function;	organism_attribute
process_of	fungus	produces	uses	classification;	organism_function;	family_group	age_group
affects	clinical_attribute	produces	part_of	archaeon;	genetic_function;	cell_component
produces	hormone	affects	measurement_of	genetic_function;	physiologic_function;	clinical_attribute
process_of	fungus	produces	performs	activity;	organism_function;	family_group	age_group
exhibits	behavior	causes	complicates	experimental_model_of_disease;	invertebrate;	cell_or_molecular_dysfunction	disease_or_syndrome	mental_or_behavioral_dysfunction
location_of	molecular_biology_research_technique	manages	exhibits	social_behavior;	self_help_or_relief_organization;	patient_or_disabled_group
consists_of	body_substance	location_of	result_of	natural_phenomenon_or_process;	body_part_organ_or_organ_component;	neoplastic_process	congenital_abnormality	injury_or_poisoning	disease_or_syndrome	cell_or_molecular_dysfunction	acquired_abnormality	mental_or_behavioral_dysfunction	experimental_model_of_disease	biologic_function	organism_function	pathologic_function	anatomical_abnormality
isa	human_caused_phenomenon_or_process	result_of	issue_in	biomedical_occupation_or_discipline;	environmental_effect_of_humans;	natural_phenomenon_or_process	phenomenon_or_process	cell_or_molecular_dysfunction	biologic_function	organ_or_tissue_function	pathologic_function	molecular_function	genetic_function	congenital_abnormality	physiologic_function	mental_process	cell_function	disease_or_syndrome	organism_function	human_caused_phenomenon_or_process
location_of	organism_function	interconnects	location_of	cell_function;	body_space_or_junction;	cell
conceptual_part_of	behavior	result_of	affects	archaeon;	idea_or_concept;	mental_process
location_of	organ_or_tissue_function	produces	consists_of	organic_chemical;	fully_formed_anatomical_structure;	body_substance
associated_with	biomedical_occupation_or_discipline	process_of	associated_with	clinical_attribute;	individual_behavior;	social_behavior
isa	human_caused_phenomenon_or_process	result_of	process_of	rickettsia_or_chlamydia;	environmental_effect_of_humans;	neoplastic_process	organism_function	biologic_function	cell_or_molecular_dysfunction	pathologic_function	genetic_function	organ_or_tissue_function	molecular_function	physiologic_function	cell_function	disease_or_syndrome
degree_of	disease_or_syndrome	process_of	associated_with	mental_or_behavioral_dysfunction;	pathologic_function;	disease_or_syndrome
analyzes	chemical_viewed_structurally	assesses_effect_of	interacts_with	indicator_reagent_or_diagnostic_aid;	diagnostic_procedure;	nucleic_acid_nucleoside_or_nucleotide	receptor	pharmacologic_substance	biologically_active_substance	amino_acid_peptide_or_protein	hormone	immunologic_factor	chemical_viewed_structurally	carbohydrate	antibiotic	biomedical_or_dental_material	chemical_viewed_functionally	steroid	neuroreactive_substance_or_biogenic_amine	inorganic_chemical
measurement_of	cell_function	conceptual_part_of	affects	organism_function;	quantitative_concept;	therapeutic_or_preventive_procedure
associated_with	congenital_abnormality	isa	associated_with	biomedical_occupation_or_discipline;	individual_behavior;	behavior
isa	entity	adjacent_to	adjacent_to	cell;	body_location_or_region;	body_part_organ_or_organ_component
location_of	acquired_abnormality	adjacent_to	connected_to	body_substance;	body_location_or_region;	body_part_organ_or_organ_component
location_of	enzyme	isa	location_of	immunologic_factor;	alga;	plant
conceptual_part_of	cell_function	result_of	affects	molecular_function;	temporal_concept;	mental_process
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	manifestation_of	molecular_function;	sign_or_symptom;	anatomical_abnormality	pathologic_function	neoplastic_process	congenital_abnormality	acquired_abnormality
co-occurs_with	acquired_abnormality	location_of	location_of	enzyme;	congenital_abnormality;	rickettsia_or_chlamydia	virus
process_of	fungus	produces	exhibits	individual_behavior;	organism_function;	age_group	family_group
precedes	molecular_function	degree_of	co-occurs_with	genetic_function;	mental_process;	organism_function
co-occurs_with	injury_or_poisoning	occurs_in	affects	behavior;	neoplastic_process;	mental_or_behavioral_dysfunction
interacts_with	age_group	isa	produces	manufactured_object;	family_group;	group
isa	entity	part_of	location_of	molecular_function;	cell;	tissue
disrupts	mental_process	diagnoses	isa	natural_phenomenon_or_process;	pharmacologic_substance;	neoplastic_process	mental_or_behavioral_dysfunction	pathologic_function	disease_or_syndrome	cell_or_molecular_dysfunction
associated_with	congenital_abnormality	isa	manifestation_of	mental_or_behavioral_dysfunction;	individual_behavior;	behavior
exhibits	behavior	causes	process_of	amphibian;	invertebrate;	mental_or_behavioral_dysfunction	disease_or_syndrome	cell_or_molecular_dysfunction
co-occurs_with	acquired_abnormality	location_of	interacts_with	mammal;	congenital_abnormality;	rickettsia_or_chlamydia	virus
part_of	rickettsia_or_chlamydia	result_of	isa	human_caused_phenomenon_or_process;	anatomical_abnormality;	environmental_effect_of_humans
diagnoses	cell_or_molecular_dysfunction	exhibits	associated_with	patient_or_disabled_group;	professional_or_occupational_group;	behavior
disrupts	cell	isa	complicates	molecular_function;	immunologic_factor;	biologically_active_substance
isa	spatial_concept	property_of	affects	cell_or_molecular_dysfunction;	amino_acid_sequence;	amino_acid_peptide_or_protein
performs	educational_activity	associated_with	co-occurs_with	experimental_model_of_disease;	population_group;	disease_or_syndrome	cell_or_molecular_dysfunction	neoplastic_process
result_of	neoplastic_process	co-occurs_with	disrupts	embryonic_structure;	cell_or_molecular_dysfunction;	injury_or_poisoning
affects	organ_or_tissue_function	co-occurs_with	precedes	experimental_model_of_disease;	experimental_model_of_disease;	pathologic_function
isa	entity	location_of	adjacent_to	tissue;	body_location_or_region;	body_part_organ_or_organ_component
produces	carbohydrate	surrounds	location_of	virus;	tissue;	cell	cell_component
manifestation_of	mental_or_behavioral_dysfunction	precedes	occurs_in	mental_or_behavioral_dysfunction;	cell_or_molecular_dysfunction;	neoplastic_process
measurement_of	cell_function	conceptual_part_of	associated_with	neoplastic_process;	quantitative_concept;	therapeutic_or_preventive_procedure
treats	mental_or_behavioral_dysfunction	causes	disrupts	cell_function;	antibiotic;	injury_or_poisoning
issue_in	occupation_or_discipline	conceptual_part_of	assesses_effect_of	antibiotic;	intellectual_product;	diagnostic_procedure
property_of	alga	isa	measurement_of	organ_or_tissue_function;	clinical_attribute;	organism_attribute
produces	body_substance	location_of	occurs_in	organism_function;	fully_formed_anatomical_structure;	organ_or_tissue_function
associated_with	occupation_or_discipline	result_of	result_of	genetic_function;	social_behavior;	mental_process
co-occurs_with	genetic_function	isa	affects	biologic_function;	molecular_function;	natural_phenomenon_or_process
treats	mental_or_behavioral_dysfunction	causes	disrupts	fully_formed_anatomical_structure;	antibiotic;	injury_or_poisoning
disrupts	mental_process	diagnoses	affects	plant;	pharmacologic_substance;	pathologic_function	cell_or_molecular_dysfunction	disease_or_syndrome	neoplastic_process
associated_with	geographic_area	affects	associated_with	age_group;	behavior;	social_behavior	individual_behavior
isa	functional_concept	conceptual_part_of	part_of	human;	body_system;	fully_formed_anatomical_structure
evaluation_of	governmental_or_regulatory_activity	result_of	affects	organism;	qualitative_concept;	mental_process
isa	event	measures	treats	acquired_abnormality;	molecular_biology_research_technique;	pharmacologic_substance
location_of	molecular_biology_research_technique	manages	performs	educational_activity;	self_help_or_relief_organization;	patient_or_disabled_group
performs	educational_activity	associated_with	affects	fish;	population_group;	cell_or_molecular_dysfunction	acquired_abnormality	mental_or_behavioral_dysfunction	anatomical_abnormality	neoplastic_process	pathologic_function	experimental_model_of_disease	congenital_abnormality
isa	fully_formed_anatomical_structure	conceptual_part_of	result_of	mental_process;	cell;	body_system
interacts_with	invertebrate	exhibits	associated_with	age_group;	animal;	individual_behavior
causes	cell_or_molecular_dysfunction	isa	treats	congenital_abnormality;	drug_delivery_device;	medical_device
isa	event	measures	prevents	experimental_model_of_disease;	molecular_biology_research_technique;	pharmacologic_substance	antibiotic
co-occurs_with	physiologic_function	precedes	degree_of	organism_function;	cell_function;	mental_process
produces	hormone	affects	measurement_of	organism_function;	physiologic_function;	clinical_attribute
affects	vertebrate	occurs_in	precedes	cell_function;	organ_or_tissue_function;	organism_function
isa	functional_concept	conceptual_part_of	part_of	alga;	body_system;	fully_formed_anatomical_structure
affects	vertebrate	occurs_in	precedes	physiologic_function;	organ_or_tissue_function;	organism_function
assesses_effect_of	amino_acid_peptide_or_protein	method_of	associated_with	acquired_abnormality;	laboratory_procedure;	diagnostic_procedure
result_of	natural_phenomenon_or_process	location_of	co-occurs_with	mental_or_behavioral_dysfunction;	anatomical_abnormality;	disease_or_syndrome
isa	spatial_concept	associated_with	process_of	alga;	geographic_area;	experimental_model_of_disease	neoplastic_process	pathologic_function
location_of	organism_function	interconnects	produces	body_substance;	body_space_or_junction;	cell
location_of	molecular_biology_research_technique	manages	performs	therapeutic_or_preventive_procedure;	self_help_or_relief_organization;	patient_or_disabled_group
isa	conceptual_entity	result_of	process_of	rickettsia_or_chlamydia;	organism_attribute;	biologic_function	cell_or_molecular_dysfunction	pathologic_function	genetic_function	organ_or_tissue_function	molecular_function	physiologic_function
interacts_with	virus	causes	result_of	genetic_function;	fungus;	cell_or_molecular_dysfunction	neoplastic_process	mental_or_behavioral_dysfunction	experimental_model_of_disease
isa	entity	adjacent_to	surrounds	tissue;	body_location_or_region;	body_part_organ_or_organ_component
isa	human_caused_phenomenon_or_process	result_of	co-occurs_with	acquired_abnormality;	environmental_effect_of_humans;	congenital_abnormality	neoplastic_process	disease_or_syndrome	cell_or_molecular_dysfunction	pathologic_function
location_of	acquired_abnormality	adjacent_to	adjacent_to	body_space_or_junction;	body_location_or_region;	body_part_organ_or_organ_component
issue_in	biomedical_occupation_or_discipline	measurement_of	interacts_with	indicator_reagent_or_diagnostic_aid;	laboratory_or_test_result;	organophosphorus_compound	nucleic_acid_nucleoside_or_nucleotide	receptor	lipid	biologically_active_substance	amino_acid_peptide_or_protein	hormone	immunologic_factor	chemical_viewed_structurally	carbohydrate	antibiotic	vitamin	biomedical_or_dental_material	chemical_viewed_functionally	steroid	neuroreactive_substance_or_biogenic_amine	inorganic_chemical
isa	human_caused_phenomenon_or_process	result_of	process_of	molecular_function;	environmental_effect_of_humans;	genetic_function	natural_phenomenon_or_process	pathologic_function	organism_function	biologic_function	mental_process	organ_or_tissue_function	disease_or_syndrome	cell_or_molecular_dysfunction	physiologic_function
diagnoses	cell_or_molecular_dysfunction	performs	isa	event;	professional_or_occupational_group;	therapeutic_or_preventive_procedure	individual_behavior	activity	laboratory_procedure	educational_activity	occupational_activity	social_behavior	behavior	daily_or_recreational_activity	research_activity	molecular_biology_research_technique
issue_in	biomedical_occupation_or_discipline	measurement_of	causes	pathologic_function;	laboratory_or_test_result;	eicosanoid	hazardous_or_poisonous_substance	substance	chemical_viewed_structurally	steroid	nucleic_acid_nucleoside_or_nucleotide	indicator_reagent_or_diagnostic_aid	vitamin	immunologic_factor	biologically_active_substance	chemical_viewed_functionally	inorganic_chemical	hormone	lipid	biomedical_or_dental_material	body_substance	amino_acid_peptide_or_protein	carbohydrate
